Locations,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Brand House,Brand,Product,Pack Size,Month,Total Retail Sales,Total Units,Original List Price,Discount List Price,Pack ARP,EQ ARP,Cost
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - Dreamsicle - Flower - Whole Buds (3.5g),3.5g,4/1/2026,276.0849111,6.113343887,55,46.75,45.16103072,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - Guava Cooler - Flower - Whole Buds (7g),7g,4/1/2026,255.4495568,3.056671943,105,89.25,83.57113932,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - Modified Grapes - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1296.879083,28.52893814,55,45.1,45.45837201,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - Tropical Fusion - Flower - Whole Buds (3.5g),3.5g,4/1/2026,911.7060363,20.37781296,55,44.73333333,44.74013173,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - White Runtz - Flower - Whole Buds (7g),7g,4/1/2026,1444.277493,22.41559425,70,56.38888889,64.43181817,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Verano,Savvy,Savvy - Black Triangle - Flower - Whole Buds (14g),14g,4/1/2026,413.0854645,3.056671943,160,136,135.1422306,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Verano,Savvy,Savvy - Forum Cut Cookies - Flower - Whole Buds (7g),7g,4/1/2026,725.2140687,11.20779713,90,74.7,64.70620946,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Infused Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Show Dog - Cherry Maui Wowie - Infused Pre-Rolled, 0.45g, 5 Pack",5x0.45g,4/1/2026,1047.682335,22.41559425,55,45.83333333,46.73899444,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Infused Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Show Dog - Jet Fuel OG - Distillate Infused Pre-Rolled, 1.00g, 1 Pack",1g,4/1/2026,509.4238516,23.4344849,35,29.09375,21.73821416,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Blue Dream - Diamonds Infused Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,2776.064368,60.11454822,55,45.71875,46.17957633,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Blue Dream - Diamonds Infused Pre-Rolled, 1.00g, 1 Pack",1g,4/1/2026,589.7617262,21.3967036,35,29.11363636,27.56320493,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Blueberry Kush - Diamonds Infused Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,1611.587597,35.66117267,55,45,45.19166018,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Durban Poison - Diamonds Infused Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,1537.927897,33.62339138,55,46,45.73982082,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Durban Poison - Diamonds Infused Pre-Rolled, 1.00g, 1 Pack",1g,4/1/2026,1242.86784,43.81229786,35,29.1375,28.36801311,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Pineapple Express - Diamonds Infused Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,1511.894633,33.62339138,55,43.83823529,44.96556031,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Pineapple Express - Diamonds Infused Pre-Rolled, 1.00g, 1 Pack",1g,4/1/2026,1522.232155,51.96342304,35,29.11363636,29.29430099,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Watermelon Z - Diamonds Infused Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,1782.708873,38.71784462,55,45.79807692,46.043598,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Watermelon Z - Diamonds Infused Pre-Rolled, 1.00g, 1 Pack",1g,4/1/2026,852.1596907,32.60450073,35,28.875,26.13625946,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Infused Pre-Rolled,,,Jushi,The Bank,"The Bank - Havana Kush - Infused Blunt, 0.75g, 1 Count",0.75g,4/1/2026,922.7914795,120.2290964,10,8.2,7.675275845,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Infused Pre-Rolled,,,Verano,(the) Essence,"(the) Essence - Strawberry Milkshake - Infused Pre-Rolled, 0.5g, 5 Count",5x0.5g,4/1/2026,760.0479996,25.4722662,35,29.11363636,29.83825599,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Animal Face - Pre-Rolled, 0.35g, 5 Pack",5x0.35g,4/1/2026,141.3922889,5.094453239,32,,27.75416365,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Animal Scout - Pre-Rolled, 0.35g, 5 Pack",5x0.35g,4/1/2026,1355.216834,52.98231369,32,26.34666667,25.57866465,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Big Dog - Afternoon Delight - Pre-Rolled, 0.75g, 1 Pack",0.75g,4/1/2026,391.3555709,29.54782879,16,13.10769231,13.24481652,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Big Dog - Brownie Scout - Pre-Rolled, 0.75g, 1 Pack",0.75g,4/1/2026,302.1599623,23.4344849,16,13.30909091,12.89381711,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Apple Tartz - Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,1020.271492,27.51004749,41.4,34.24909091,37.08723122,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - BK OG - Pre-Rolled, 1.00g, 2 Pack",2x1g,4/1/2026,505.3697613,55.02009498,10,8,9.185185185,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Chem Dawg - Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,996.5103604,27.51004749,41.4,34.23461538,36.22350564,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - DNA Cake - Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,1110.465646,30.56671943,41.4,34.155,36.32923869,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Doughboy Blue - Pre-Rolled, 0.5g, 5 Count",5x0.5g,4/1/2026,1197.73226,33.62339138,41.4,34.569,35.62199442,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Flaming Ember - Pre-Rolled, 1g, 2 Count",2x1g,4/1/2026,3160.904457,191.5514418,18,14.93804348,16.50159575,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Garlic Totz - Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,2570.331203,73.36012664,41.4,34.845,35.03716966,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Lemon Fresh - Pre-Rolled, 0.5g, 5 Count",5x0.5g,4/1/2026,407.4706153,11.20779713,41.4,35.19,36.3559949,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Mimosa - Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,374.025195,10.18890648,41.4,35.19,36.70906154,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Sherbanger - Pre-Rolled, 1.00g, 1 Pack",1g,4/1/2026,1158.347005,132.4557842,10,8.209677419,8.745159843,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Spirit Soda - Pre-Rolled, 1g, 2 Count",2x1g,4/1/2026,623.5610765,38.71784462,18,14.4,16.10526316,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Spritzer - Pre-Rolled, 1g, 2 Count",2x1g,4/1/2026,274.1834733,16.30225037,18,14.85,16.81874999,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Tamarindo - Pre-Rolled, 1g, 2 Count",2x1g,4/1/2026,2071.404687,156.9091598,14.77922078,13.61111111,13.2012987,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Tartz - Pre-Rolled, 1g, 2 Count",2x1g,4/1/2026,159.5582754,9.17001583,18,15.3,17.4,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Tropical Banana - Pre-Rolled, 1.00g, 1 Pack",1g,4/1/2026,704.0534376,75.39790794,10,8.310344828,9.337837837,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Wedding Kush - Pre-Rolled, 1.00g, 1 Pack",1g,4/1/2026,235.4641449,26.49115684,10,8.409090909,8.888405528,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,The Bank,"The Bank - Donnie Burger - Blunt, 0.75g, 1 Count",0.75g,4/1/2026,231.0912752,27.51004749,10,8.181818182,8.400249955,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Jushi,The Bank,"The Bank - HiFlyer - Blunt, 0.75g, 1 Count",0.75g,4/1/2026,828.867542,90.68126766,10,8.134146341,9.140449438,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,The Cannabist,Triple 7,"Triple 7 - Pink Gushers - Pre-Rolled, 0.50g, 2 Pack",2x0.5g,4/1/2026,539.5937817,45.85007915,15,12.39130435,11.7686554,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Verano,(the) Essence,"(the) Essence - Guava Cooler - Pre-Rolled, 1.00g, 1 Pack",1g,4/1/2026,141.030308,11.20779713,17,13.72142857,12.58323169,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Verano,(the) Essence,"(the) Essence - Honeydew - Pre-Rolled, 0.50g, 2 Pack",2x0.5g,4/1/2026,290.1528569,21.3967036,17,13.6,13.56063356,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Verano,(the) Essence,"(the) Essence - White Tangie Haze - Pre-Rolled, 0.50g, 2 Pack",2x0.5g,4/1/2026,282.1293301,20.37781296,17,13.8,13.84492687,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Verano,Swift Lifts,"Swift Lifts - Charm City Kush - Pre-Rolled, 0.35g, 10 Count",10x0.35g,4/1/2026,582.521558,15.28335972,45,38.25,38.11475806,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Verano,Swift Lifts,"Swift Lifts - Guava Cooler - Pre-Rolled, 0.35g, 10 Count",10x0.35g,4/1/2026,376.8057135,10.18890648,45,,36.9819582,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Verano,Swift Lifts,"Swift Lifts - Lemon Skunk - Pre-Rolled, 1g, 1 Count",1g,4/1/2026,462.5487861,31.58561008,17,14.22631579,14.64428849,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Verano,Swift Lifts,"Swift Lifts - Purple Octane x Jealousy - Pre-Rolled, 0.35g, 10 Count",10x0.35g,4/1/2026,268.7235199,7.132234535,45,,37.67732519,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Verano,Swift Lifts,"Swift Lifts - Purple Octane x Jealousy - Pre-Rolled, 1g, 1 Count",1g,4/1/2026,42.93389604,3.056671943,17,,14.04596137,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Verano,Swift Lifts,"Swift Lifts - Rotten Teeth - Pre-Rolled, 1g, 1 Count",1g,4/1/2026,196.135416,13.24557842,17,14.11,14.80761427,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Pre-Rolled,Pre-Rolled,,,Verano,Swift Lifts,"Swift Lifts - Strawberry Milkshake - Pre-Rolled, 1g, 1 Count",1g,4/1/2026,522.1294377,35.66117267,17,14.13684211,14.64139843,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Sublinguals,Tinctures,Dropper,,Jushi,Nira+,"Nira+ - Dropper - 20 Count, 300mg THC, 150mg CBN","300mg THC, 150mg CBN",4/1/2026,4635.533025,99.85128349,54,44.60192308,46.42437095,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Topicals,Balms/Salves,,,Jushi,Nira+,Nira+ - Balm - Balance - 60g,,4/1/2026,922.9111488,36.68006332,28,23.13333333,25.16111111,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Topicals,Balms/Salves,,,Verano,Avexia,"Avexia - Balms/Salves - 10 Count, 100mg THC, 100mg CBD","100mg THC, 100mg CBD",4/1/2026,234.1065046,6.113343887,45,38.25,38.29434577,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Topicals,Lotions,,,Verano,Avexia,"Avexia - Lotion - Pain Relief - 1:1 - Harmony, 100mg THC, 100mg CBD","100mg THC, 100mg CBD",4/1/2026,766.5662265,20.37781296,45,37.5,37.61768881,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,AiroPro,AiroPro,"AiroPro - Artisan - Berry Bliss - Distillate Cartridge, Berries & Whipped Cream, 500mg, 1 Count",500mg,4/1/2026,1329.283134,32.60450073,50,41.16666667,40.76992759,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,AiroPro,AiroPro,"AiroPro - Strain Series - Cherry AK - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,1022.552005,25.4722662,50,40.71428571,40.14373896,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,AiroPro,AiroPro,"AiroPro - Strain Series - Northern Lights - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,1236.341558,31.58561008,50,40.11904762,39.14255748,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Flower by Edie Parker,Flower by Edie Parker,"Flower by Edie Parker - Lavender Vanilla - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,3637.086228,50.94453239,85,69.88888889,71.39306334,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Flower by Edie Parker,Flower by Edie Parker,"Flower by Edie Parker - Maui Mango - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,2395.029299,33.62339138,85,70.23684211,71.23104484,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - 24k Gold Punch - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,6099.843586,120.2290964,55,45.13235294,50.73516951,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - 24k Gold Punch - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,1067.922817,32.60450073,36,29.64,32.75384665,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Biscotti - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,2210.605499,77.43568923,32.36842105,26.41153846,28.54763121,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Black Cherry Fizz - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,4525.14809,87.62459571,55,46.75,51.64244187,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Blue Dream - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,644.4483348,13.24557842,55,46.75,48.65384616,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Blue Dream - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,1206.774083,35.66117267,36,30.6,33.84,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Blueberry Banana Pancake - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,1900.02728,59.09565757,36,29.23636364,32.15172414,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Bomb Pop - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1717.263043,31.58561008,55,,54.36852537,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Bomb Pop - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,336.6763761,10.18890648,36,30.6,33.04342588,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Cantaloupe Haze - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,9907.692659,195.6270044,55,45.5,50.64583333,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Durban Poison - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,392.2728994,7.132234535,55,,55,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Durban Poison - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,882.1555229,26.49115684,36,30.6,33.3,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Forbidden Guava - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,3068.134463,64.19011081,55,45.34574468,47.79761905,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Forbidden Guava - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,1707.456948,55.02009498,36,29.295,31.03333334,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Goji OG - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,779.0764582,24.45337555,36,28.8,31.8596693,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Limoncello - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,518.3606171,10.18890648,55,46.75,50.87499999,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Mai Tai - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,2841.176571,55.02009498,55,46.75,51.63888888,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Mai Tai - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,1999.347063,61.13343887,36,29.50714286,32.70463923,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Melon Haze - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,166.8942881,5.094453239,36,30.6,32.76,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Mimosa - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1918.256514,39.73673527,55,44.35869565,48.27413478,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - NYC Diesel - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,4182.483322,84.56792377,55,45.67391304,49.45708888,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - NYC Diesel - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,5166.386919,155.8902691,36,29.925,33.14117648,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Pineapple Upside Down Cake - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,5914.914933,118.1913151,55,45.87698413,50.04525864,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Pineapple Upside Down Cake - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,1819.331141,54.00120433,36,30.17142857,33.69056605,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Strawberry Cough - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,7859.467735,163.0225037,55,44.1375,48.21093749,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Strawberry Cough - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,1524.042611,45.85007915,36,30.12631579,33.23969422,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Sweet Island Skunk - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,2070.048987,40.75562591,55,46.10294118,50.79173588,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Sweet Island Skunk - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,1935.04616,61.13343887,36,29.52,31.65282693,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Tahoe OG - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,110.7911641,2.037781296,55,,54.36852537,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Trainwreck - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,421.443956,13.24557842,36,30.6,31.81770872,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Vape,Vape Cartridge,Distillate Cartridge,,Jushi,The Lab,"The Lab - Watermelon ZKZ - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,5274.007684,108.0024087,55,43.64351852,48.83231539,,
