Locations,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Brand House,Brand,Product,Pack Size,Month,Total Retail Sales,Total Units,Original List Price,Discount List Price,Pack ARP,EQ ARP,Cost
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,AltSol,AltSol - MAC V2 - Flower - Whole Buds (3.5g),3.5g,4/1/2026,191.0039301,5.475874011,45,,34.88099429,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,AltSol,AltSol - OA MAC - Flower - Whole Buds (3.5g),3.5g,4/1/2026,82.13811017,1.825291337,45,,45,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,AltSol,AltSol - Triple Burger - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1219.890292,34.6805354,45,,35.17507091,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Blue Raz - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1277.319668,45.63228343,40,30,27.99157903,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Blueberry Gary - Flower - Whole Buds (3.5g),3.5g,4/1/2026,839.8172772,34.6805354,35,,24.21581061,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Choc Kush - Flower - Whole Buds (28g),28g,4/1/2026,568.2974057,3.650582674,225,,155.6730682,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Choc Kush - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1710.807714,71.18636215,35,25,24.03280154,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Choc Kush - Flower - Whole Buds (7g),7g,4/1/2026,582.0295527,12.77703936,65,50,45.55277137,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Choc Toro - Flower - Whole Buds (1g),1g,4/1/2026,164.1748061,23.72878738,10,,6.918803033,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Choc Toro - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1237.625461,51.10815744,35,,24.21581061,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Choc Toro - Flower - Whole Buds (7g),7g,4/1/2026,283.1276869,5.475874011,65,55,51.70456558,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Gorilla - Flower - Whole Buds (1g),1g,4/1/2026,63.14415618,9.126456685,10,,6.918803032,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Gorilla - Flower - Whole Buds (3.5g),3.5g,4/1/2026,705.9117743,29.20466139,35,25,24.17120215,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Indica Strain Blends - Flower - Whole Buds (1g),1g,4/1/2026,884.0181866,127.7703936,10,,6.918803032,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Indica Strain Blends - Flower - Whole Buds (28g),28g,4/1/2026,284.1487028,1.825291337,225,,155.6730682,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Indica Strain Blends - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1944.84001,80.31281883,35,,24.21581061,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Indica Strain Blends - Flower - Whole Buds (7g),7g,4/1/2026,2760.80842,60.23461412,65,50,45.83425096,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Modified Grapes - Flower - Whole Buds (1g),1g,4/1/2026,25.25766247,3.650582674,10,,6.918803031,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Modified Grapes - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1326.02728,54.75874011,35,,24.21581061,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Offtha Rocker - Flower - Whole Buds (1g),1g,4/1/2026,101.0306499,14.6023307,10,,6.918803031,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Offtha Rocker - Flower - Whole Buds (3.5g),3.5g,4/1/2026,795.6163679,32.85524407,35,,24.21581061,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Offtha Rocker - Flower - Whole Buds (7g),7g,4/1/2026,249.9710748,5.475874011,65,50,45.64952997,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Permafrost - Flower - Whole Buds (3.5g),3.5g,4/1/2026,483.6044527,20.07820471,35,25,24.08604054,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Permafrost - Flower - Whole Buds (7g),7g,4/1/2026,82.08740304,1.825291337,65,,44.97221971,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Pezzle - Flower - Whole Buds (3.5g),3.5g,4/1/2026,663.0136399,27.37937006,35,,24.21581061,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Pezzle - Flower - Whole Buds (7g),7g,4/1/2026,164.1748061,3.650582674,65,,44.97221971,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Pineapple Express - Flower - Whole Buds (1g),1g,4/1/2026,252.5766247,36.50582674,10,,6.918803031,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Pineapple Express - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1144.012543,47.45757476,35,25,24.10600518,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Pineapple Express - Flower - Whole Buds (7g),7g,4/1/2026,582.0295527,12.77703936,65,50,45.55277137,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Pineapple Gum - Flower - Whole Buds (1g),1g,4/1/2026,353.6072746,51.10815744,10,,6.918803031,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Pineapple Gum - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1237.625461,51.10815744,35,,24.21581061,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Pineapple Gum - Flower - Whole Buds (7g),7g,4/1/2026,328.3496122,7.301165348,65,,44.97221971,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Pink Paya - Flower - Whole Buds (1g),1g,4/1/2026,290.4631184,41.98170075,10,,6.918803031,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Pink Paya - Flower - Whole Buds (3.5g),3.5g,4/1/2026,2431.050013,100.3910235,35,,24.21581062,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Pink Paya - Flower - Whole Buds (7g),7g,4/1/2026,845.4510156,18.25291337,65,55,46.31868888,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Platinum Jelly Breath - Flower - Whole Buds (7g),7g,4/1/2026,504.8129108,10.95174802,65,55,46.09427736,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Sleezy Rider - Flower - Whole Buds (1g),1g,4/1/2026,290.4631184,41.98170075,10,,6.918803031,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Slurricane - Flower - Whole Buds (1g),1g,4/1/2026,921.9046803,133.2462676,10,,6.918803032,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Slurricane - Flower - Whole Buds (3.5g),3.5g,4/1/2026,530.4109119,21.90349604,35,,24.21581061,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Virtuoso - Flower - Whole Buds (3.5g),3.5g,4/1/2026,480.9989028,20.07820471,35,25,23.95627048,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Virtuoso - Flower - Whole Buds (7g),7g,4/1/2026,164.1748061,3.650582674,65,,44.97221971,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Sublinguals,Tinctures,Dropper,,Other,AltSol,"AltSol - Great Day - Dropper - 20 Count, 400mg THC",400mg THC,4/1/2026,56.13957186,1.825291337,40,,30.75649937,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Distillate Cartridge,,Other,Country Grown,"Country Grown - Double Yuzu - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1256.201736,51.10815744,35,,24.57928047,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Distillate Cartridge,,Other,Country Grown,"Country Grown - Gorilla - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,384.5515517,10.95174802,50,,35.11325781,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Distillate Cartridge,,Other,Country Grown,"Country Grown - Peach Fuzz - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1839.438256,74.83694482,35,,24.57928047,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Distillate Cartridge,,Other,Country Grown,"Country Grown - Pink Hawaiian - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1031.879997,41.98170075,35,,24.57928046,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Distillate Cartridge,,Other,Country Grown,"Country Grown - Tropical Tornado - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,2646.996514,107.6921889,35,,24.57928046,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Distillate Cartridge,,Other,Honey Vape,"Honey Vape - BG - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1035.502351,27.37937006,55,35,37.82053235,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Distillate Cartridge,,Other,Honey Vape,"Honey Vape - Blackberry Kush - Distillate Cartridge, 1000mg",1000mg,4/1/2026,1497.855787,36.50582674,60,37.33333333,41.03059486,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Distillate Cartridge,,Other,Honey Vape,"Honey Vape - Granddaddy Purple - Distillate Cartridge, 1000mg",1000mg,4/1/2026,4265.427063,105.8668975,60,38.0625,40.29047005,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Distillate Cartridge,,Other,Honey Vape,"Honey Vape - HL - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,885.2760547,23.72878738,55,37.8,37.30810347,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Distillate Cartridge,,Other,Honey Vape,"Honey Vape - Sour Diesel - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,3110.908863,76.66223616,60,39.84615385,40.57941718,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Distillate Cartridge,,Other,Honey Vape,"Honey Vape - ZKIT - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1454.342814,38.33111808,55,37.625,37.94157037,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Live Resin Cartridge,,Other,Country Grown,"Country Grown - Clementine - Live Resin Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1586.426383,71.18636215,35,,22.28553806,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Live Resin Cartridge,,Other,Country Grown,"Country Grown - First Class Funk Live CDT - Live Resin Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,813.5519912,36.50582674,35,,22.28553806,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Live Resin Cartridge,,Other,Country Grown,"Country Grown - Live Clementine - Live Resin Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,691.5191925,31.02995273,35,,22.28553806,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Oil Cartridge,,Other,Country Grown,"Country Grown - Indica Strain Blends - Oil Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,385.5269216,10.95174802,50,,35.20231847,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Oil Cartridge,,Other,Country Grown,"Country Grown - Pineapple Gum - Oil Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,385.5269216,10.95174802,50,,35.20231847,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Oil Cartridge,,Other,Country Grown,"Country Grown - Riddler - Oil Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,921.5800826,27.37937006,50,35,33.65965253,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Cartridge,Oil Cartridge,,Other,Country Grown,"Country Grown - Virtuoso - Oil Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,798.3507614,23.72878738,50,35,33.64481921,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Distillate Disposable,,Other,Honey Vape,"Honey Vape - Blackberry Kush - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,2107.66593,49.2828661,65,45.63636364,42.76670772,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Distillate Disposable,,Other,Honey Vape,"Honey Vape - Blue Dream - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,2060.35782,52.93344877,60.17241379,37.33333333,38.92355151,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Distillate Disposable,,Other,Honey Vape,"Honey Vape - Dutch Treat - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,793.0236379,20.07820471,60,42.5,39.49674034,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Distillate Disposable,,Other,Honey Vape,"Honey Vape - Granddaddy Purple - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,948.5027729,21.90349604,65,,43.30371604,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Distillate Disposable,,Other,Honey Vape,"Honey Vape - Huckleberry Buzzsaw - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,616.6998641,16.42762203,60,37.5,37.54042204,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Distillate Disposable,,Other,Honey Vape,"Honey Vape - Sour Diesel - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,1733.651892,40.15640942,65,45.5,43.17248273,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Distillate Disposable,,Other,Honey Vape,"Honey Vape - ZKIT - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,1540.186864,38.33111808,60,44.4,40.18110979,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Oil Disposable,,Other,Country Grown,"Country Grown - Blurberry - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,997.3687163,21.90349604,65,,45.53468152,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Oil Disposable,,Other,Country Grown,"Country Grown - Choc Kush - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,2110.084746,51.10815744,60,43,41.28665269,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Oil Disposable,,Other,Country Grown,"Country Grown - Choc Toro - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,1024.9339,25.55407872,60,43.125,40.10842697,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Oil Disposable,,Other,Country Grown,"Country Grown - Double Yuzu x Peach Fuzz - Oil Disposable, 2000mg, 1 Count",2000mg,4/1/2026,1246.710895,23.72878738,75,,52.54001711,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Oil Disposable,,Other,Country Grown,"Country Grown - Indica Strain Blends - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,2092.871479,51.10815744,60,43.5,40.94985192,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Oil Disposable,,Other,Country Grown,"Country Grown - Permafrost - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,997.3687163,21.90349604,65,,45.53468152,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Oil Disposable,,Other,Country Grown,"Country Grown - Permanent Marker - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,666.5293694,16.42762203,60,42,40.57369765,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Oil Disposable,,Other,Country Grown,"Country Grown - Pezzle - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,521.0735834,12.77703936,60,42,40.78202851,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Oil Disposable,,Other,Country Grown,"Country Grown - Sleezy Rider - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,2938.041011,71.18636215,60,42.75,41.2725264,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Oil Disposable,,Other,Country Grown,"Country Grown - Slurricane - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,613.7653639,14.6023307,60,,42.03201369,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Oil Disposable,,Other,Country Grown,"Country Grown - Twisted Pie - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,981.989197,23.72878738,60,45,41.3838761,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Oil Disposable,,Other,Country Grown,"Country Grown - Yellow Roses - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,1611.13408,32.85524407,70,,49.03734931,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Oil Disposable,,Other,Generic,"Generic - Adios MF - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,1074.089387,21.90349604,70,,49.03734934,,
Country Grown Cannabis Dispensary Morgantown (Morgantown),Vape,Vape Disposable,Oil Disposable,,Other,Generic,"Generic - Pairo - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,268.5223467,5.475874011,70,,49.03734932,,
Country Grown Cannabis Dispensary Parkersburg (Parkersburg),Apparel,Accessories,Hat,,Other,Country Grown,Country Grown - Hat,,4/1/2026,20.01099076,3.199280328,19.99,,6.254841311,,
Country Grown Cannabis Dispensary Parkersburg (Parkersburg),Apparel,Clothing,Tshirts,,Other,Country Grown,Country Grown - Tshirts,,4/1/2026,7.527335648,1.599640164,20,,4.705643067,,
Country Grown Cannabis Dispensary Parkersburg (Parkersburg),Devices,Grinder,,,Other,Generic,Generic - Grinder,,4/1/2026,15.17718803,1.599640164,11.99,,9.487876318,,
Country Grown Cannabis Dispensary Parkersburg (Parkersburg),Devices,Vaporizers,Pen/ Hand Held,Rechargeable Battery,Other,Generic,Generic - Rechargeable Battery,,4/1/2026,81.58164837,9.597840984,8.5,,8.500000001,,
Country Grown Cannabis Dispensary Parkersburg (Parkersburg),Devices,Vaporizers,Pen/ Hand Held,Rechargeable Battery,Other,Rokin Vapes,Rokin Vapes - Nitro Vape Pen Kit,,4/1/2026,54.70054803,3.199280328,21.725,,17.0977665,,
Country Grown Cannabis Dispensary Parkersburg (Parkersburg),Extracts,Oil,RSO,,Other,Country Grown,Country Grown - Hybrid Strain Blends - RSO - (1g),1g,4/1/2026,923.9235384,44.78992459,30,,20.62793244,,
